"","discharge","threshold","def.increase","event.no","event.orig"
"108",-0.104675667935363,0,0.104675667935363,20,20
"109",1.0778548129757,0,-1.0778548129757,0,0
"110",-0.401632168946654,0,0.401632168946654,21,21
"111",0.751490593780466,0,-0.751490593780466,0,0
"112",0.470136777526711,0,-0.470136777526711,0,0
"113",-0.728926762712548,0,0.728926762712548,22,22
"114",0.330502953708998,0,-0.330502953708998,0,0
"115",-0.0217121969422501,0,0.0217121969422501,23,23
"116",-1.30072791797446,0,1.30072791797446,23,23
"117",-0.871745072671236,0,0.871745072671236,23,23
"118",-0.908918595142897,0,0.908918595142897,23,23
"119",-1.48366848231929,0,1.48366848231929,23,23
"120",-1.01685325996084,0,1.01685325996084,23,23
"121",0.418903484239537,0,-0.418903484239537,0,0
"122",0.983201143332764,0,-0.983201143332764,0,0
"123",-0.713338886075153,0,0.713338886075153,24,24
"124",-0.58856087615943,0,0.58856087615943,24,24
"125",1.54772030573264,0,-1.54772030573264,0,0
"126",0.338534298786735,0,-0.338534298786735,0,0
"127",0.115063085573975,0,-0.115063085573975,0,0
"128",0.592799798572622,0,-0.592799798572622,0,0
"129",0.144078476807232,0,-0.144078476807232,0,0
"130",-0.50314350516843,0,0.50314350516843,25,25
"131",0.31094540198842,0,-0.31094540198842,0,0
"132",0.742567948940829,0,-0.742567948940829,0,0
"133",-0.594942180728501,0,0.594942180728501,26,26
"134",-0.401632168946654,0,0.401632168946654,26,26
"135",-0.713338886075153,0,0.713338886075153,26,26
"136",0.347731957160243,0,-0.347731957160243,0,0
"137",0.533469880699105,0,-0.533469880699105,0,0
"138",-0.325098029218647,0,0.325098029218647,27,27
"139",1.31478314094945,0,-1.31478314094945,0,0
"140",1.35630688507403,0,-1.35630688507403,0,0
"141",-0.0594481759988963,0,0.0594481759988963,28,28
"142",-1.07253277872119,0,1.07253277872119,28,28
"143",-1.30730542584124,0,1.30730542584124,28,28
"144",-1.03856969192565,0,1.03856969192565,28,28
"145",-0.594942180728501,0,0.594942180728501,28,28
"146",-0.401632168946654,0,0.401632168946654,28,28
"147",-0.713338886075153,0,0.713338886075153,28,28
"148",-1.05973548593413,0,1.05973548593413,28,28
"149",-0.0480262178136552,0,0.0480262178136552,28,28
"150",-0.433716525211513,0,0.433716525211513,28,28
"151",0.186610027856951,0,-0.186610027856951,0,0
"152",0.859795870088946,0,-0.859795870088946,0,0
"153",0.640199360643008,0,-0.640199360643008,0,0
"154",-0.131130619186645,0,0.131130619186645,29,29
"155",0.108654913757788,0,-0.108654913757788,0,0
"156",0.468963747602973,0,-0.468963747602973,0,0
"157",-0.594942180728501,0,0.594942180728501,30,30
"158",-0.401632168946654,0,0.401632168946654,30,30
"159",0.37886013220145,0,-0.37886013220145,0,0
"160",0.285601362695259,0,-0.285601362695259,0,0
"161",-0.235226716336939,0,0.235226716336939,31,31
"162",-0.297679585001269,0,0.297679585001269,31,31
"163",0.114821200693763,0,-0.114821200693763,0,0
"164",0.354417079006778,0,-0.354417079006778,0,0
"165",0.0927208440613412,0,-0.0927208440613412,0,0
"166",0.775478518809703,0,-0.775478518809703,0,0
"167",1.69750026769154,0,-1.69750026769154,0,0
"168",-0.131524746407005,0,0.131524746407005,32,32
"169",0.762507152816418,0,-0.762507152816418,0,0
"170",-0.401632168946654,0,0.401632168946654,33,33
"171",1.16800990484851,0,-1.16800990484851,0,0
"172",1.30162370412264,0,-1.30162370412264,0,0
"173",0.973229751663064,0,-0.973229751663064,0,0
"174",1.83557436845817,0,-1.83557436845817,0,0
"175",2.25485521731167,0,-2.25485521731167,0,0
"176",1.12916440496063,0,-1.12916440496063,0,0
"177",0.133942660533937,0,-0.133942660533937,0,0
"178",1.09681419966537,0,-1.09681419966537,0,0
"179",0.179531366907577,0,-0.179531366907577,0,0
"180",-1.15360405971342,0,1.15360405971342,34,34
"181",1.57300114503889,0,-1.57300114503889,0,0
"182",1.8490983893562,0,-1.8490983893562,0,0
"183",-0.151366978190374,0,0.151366978190374,35,35
"184",-0.453641124251949,0,0.453641124251949,35,35
"185",-0.147697930073065,0,0.147697930073065,35,35
"186",-1.65300534781669,0,1.65300534781669,35,35
"187",-1.2861677013053,0,1.2861677013053,35,35
"188",-0.910087819954449,0,0.910087819954449,35,35
"189",-1.03385437549755,0,1.03385437549755,35,35
"190",1.02126815658703,0,-1.02126815658703,0,0
"191",0.547470509844027,0,-0.547470509844027,0,0
"192",-0.4050984437256,0,0.4050984437256,36,36
"193",-0.594942180728501,0,0.594942180728501,36,36
"194",-0.401632168946654,0,0.401632168946654,36,36
"195",-0.713338886075153,0,0.713338886075153,36,36
"196",0.236469875025806,0,-0.236469875025806,0,0
"197",-0.444721470930624,0,0.444721470930624,37,37
"198",-0.794316023745751,0,0.794316023745751,37,37
"199",-0.129931113738153,0,0.129931113738153,37,37
"200",-0.839320689358999,0,0.839320689358999,37,37
"201",-1.66383559233505,0,1.66383559233505,37,37
"202",0.449165095631858,0,-0.449165095631858,0,0
"203",0.807600111277082,0,-0.807600111277082,0,0
"204",-1.12116448636172,0,1.12116448636172,38,38
"205",0.311428418581086,0,-0.311428418581086,0,0
"206",0.895989321577325,0,-0.895989321577325,0,0
"207",0.840400617976509,0,-0.840400617976509,0,0
"208",0.902253036019232,0,-0.902253036019232,0,0
"209",0.181745921019247,0,-0.181745921019247,0,0
"210",0.785014014449748,0,-0.785014014449748,0,0
"211",1.08672931412374,0,-1.08672931412374,0,0
"212",1.11341986486572,0,-1.11341986486572,0,0
"213",0.188126351527572,0,-0.188126351527572,0,0
"214",-2.37042610136908,0,2.37042610136908,39,39
"215",0.561137332040004,0,-0.561137332040004,0,0
"216",1.52237311737761,0,-1.52237311737761,0,0
"217",1.46886930856108,0,-1.46886930856108,0,0
"218",-0.401632168946654,0,0.401632168946654,40,40
"219",-0.713338886075153,0,0.713338886075153,40,40
"220",-0.572298015791387,0,0.572298015791387,40,40
"221",-0.346127423509971,0,0.346127423509971,40,40
"222",-0.518940224051647,0,0.518940224051647,40,40
"223",-0.289003031850997,0,0.289003031850997,40,40
"224",-0.437917603372932,0,0.437917603372932,40,40
"225",-0.333146508615696,0,0.333146508615696,40,40
"226",0.716358759051845,0,-0.716358759051845,0,0
"227",0.929511964141589,0,-0.929511964141589,0,0
"228",0.448254371056521,0,-0.448254371056521,0,0
"229",-0.594942180728501,0,0.594942180728501,41,41
"230",1.12582347539782,0,-1.12582347539782,0,0
"231",0.501086486187018,0,-0.501086486187018,0,0
"232",-1,0,1,42,42
"233",0.625092230215242,0,-0.625092230215242,0,0
"234",0.847784482410299,0,-0.847784482410299,0,0
"235",1.09065104697993,0,-1.09065104697993,0,0
"236",-0.04724863513436,0,0.04724863513436,43,43
"237",-1.82774139116133,0,1.82774139116133,43,43
"238",0.544479904684796,0,-0.544479904684796,0,0
"239",1.50319571832986,0,-1.50319571832986,0,0
"240",-1.12116448636173,0,1.12116448636173,44,44
"241",-0.594942180728501,0,0.594942180728501,44,44
"242",-0.401632168946654,0,0.401632168946654,44,44
"243",-0.161929922820867,0,0.161929922820867,44,44
"244",-1.23925440849157,0,1.23925440849157,44,44
"245",0.283194774084044,0,-0.283194774084044,44,0
"246",-0.93139505918412,0,0.93139505918412,44,45
"247",-1.5809287784237,0,1.5809287784237,44,45
"248",-0.811589625172655,0,0.811589625172655,44,45
"249",-0.409710265970755,0,0.409710265970755,44,45
"250",0.785567989712369,0,-0.785567989712369,0,0
"251",0.481697500490706,0,-0.481697500490706,0,0
"252",-0.228221963599637,0,0.228221963599637,46,46
"253",-0.311737501756282,0,0.311737501756282,46,46
"254",0.213645609414607,0,-0.213645609414607,0,0
"255",-0.713338886075153,0,0.713338886075153,47,47
"256",-0.0182550922397328,0,0.0182550922397328,47,47
"257",-0.310896676578484,0,0.310896676578484,47,47
"258",-0.621921851322847,0,0.621921851322847,47,47
"259",-0.459251232382186,0,0.459251232382186,47,47
"260",-0.439051311936869,0,0.439051311936869,47,47
"261",-0.56193646419733,0,0.56193646419733,47,47
"262",-0.221342601838434,0,0.221342601838434,47,47
"263",-0.0232042453513975,0,0.0232042453513975,47,47
"264",0.127603066012422,0,-0.127603066012422,0,0
"265",0.405841702721284,0,-0.405841702721284,0,0
"266",-0.401632168946654,0,0.401632168946654,48,48
"267",0.607253864242241,0,-0.607253864242241,0,0
"268",0.403781974674534,0,-0.403781974674534,0,0
"269",-0.759428260545135,0,0.759428260545135,49,49
"270",0.608083595378325,0,-0.608083595378325,0,0
"271",-0.919705033033119,0,0.919705033033119,50,50
"272",-0.741287232814145,0,0.741287232814145,50,50
"273",0.0494350724164392,0,-0.0494350724164392,50,0
"274",-1.32162839803223,0,1.32162839803223,50,51
"275",-0.170612352687538,0,0.170612352687538,50,51
"276",0.073581225776293,0,-0.073581225776293,50,0
"277",-0.594942180728501,0,0.594942180728501,50,52
"278",-0.401632168946654,0,0.401632168946654,50,52
"279",1.25796246438576,0,-1.25796246438576,0,0
"280",0.908273810899783,0,-0.908273810899783,0,0
"281",-0.917031939846018,0,0.917031939846018,53,53
"282",-0.552887689693059,0,0.552887689693059,53,53
"283",-0.868696341317797,0,0.868696341317797,53,53
"284",-1.63044802298034,0,1.63044802298034,53,53
"285",-1.94865818939309,0,1.94865818939309,53,53
"286",-1.359512117272,0,1.359512117272,53,53
"287",-0.473336990008494,0,0.473336990008494,53,53
"288",-0.332134309900748,0,0.332134309900748,53,53
"289",-0.594942180728501,0,0.594942180728501,53,53
"290",-0.401632168946654,0,0.401632168946654,53,53
"291",-0.713338886075153,0,0.713338886075153,53,53
"292",-0.188508166821276,0,0.188508166821276,53,53
"293",0.0287302860702523,0,-0.0287302860702523,0,0
"294",1.46017493219312,0,-1.46017493219312,0,0
"295",-0.346879450205183,0,0.346879450205183,54,54
"296",-0.366251598743335,0,0.366251598743335,54,54
"297",0.906909403308758,0,-0.906909403308758,0,0
"298",-0.660338043753962,0,0.660338043753962,55,55
"299",-1.19916066253148,0,1.19916066253148,55,55
"300",-0.284675600228388,0,0.284675600228388,55,55
"301",0.773066277673621,0,-0.773066277673621,0,0
"302",1.30831253087634,0,-1.30831253087634,0,0
"303",-0.270094970029305,0,0.270094970029305,56,56
"304",1.91769236883806,0,-1.91769236883806,0,0
"305",1.80473591004243,0,-1.80473591004243,0,0
"306",0.390625250979064,0,-0.390625250979064,0,0
"307",0.791130100303591,0,-0.791130100303591,0,0
"308",1.11585662665166,0,-1.11585662665166,0,0
"309",2.103682395106,0,-2.103682395106,0,0
"310",1.99873039789249,0,-1.99873039789249,0,0
"311",-0.155795294561603,0,0.155795294561603,57,57
"312",-1.13393069428875,0,1.13393069428875,57,57
"313",-0.495226195564584,0,0.495226195564584,57,57
"314",-0.401632168946654,0,0.401632168946654,57,57
"315",0.680177099788752,0,-0.680177099788752,0,0
"316",-0.714384350234039,0,0.714384350234039,58,58
"317",1.47193562635164,0,-1.47193562635164,0,0
"318",1.64609185546624,0,-1.64609185546624,0,0
"319",1.71680771429923,0,-1.71680771429923,0,0
"320",2.15060763603208,0,-2.15060763603208,0,0
"321",1.57311282373913,0,-1.57311282373913,0,0
"322",-0.109251609890517,0,0.109251609890517,59,59
"323",0.0544340347375281,0,-0.0544340347375281,0,0
"324",1.17735883282632,0,-1.17735883282632,0,0
"325",-0.594942180728501,0,0.594942180728501,60,60
"326",0.895989321577291,0,-0.895989321577291,0,0
"327",0.535798584202078,0,-0.535798584202078,0,0
"328",-0.109781103920722,0,0.109781103920722,61,61
"329",-0.69488870996455,0,0.69488870996455,61,61
"330",-0.314870065201592,0,0.314870065201592,61,61
"331",0.218637805826356,0,-0.218637805826356,0,0
"332",0.75332598644521,0,-0.75332598644521,0,0
"333",1.34684744387651,0,-1.34684744387651,0,0
"334",0.119047956171235,0,-0.119047956171235,0,0
"335",-1.72712377681228,0,1.72712377681228,62,62
"336",-0.573575216267669,0,0.573575216267669,62,62
"337",-0.594942180728501,0,0.594942180728501,62,62
"338",-0.401632168946654,0,0.401632168946654,62,62
"339",2.04378860453013,0,-2.04378860453013,0,0
"340",1.73434439362018,0,-1.73434439362018,0,0
"341",-0.19195096783253,0,0.19195096783253,63,63
"342",0.200176955526718,0,-0.200176955526718,0,0
"343",-0.694686091138973,0,0.694686091138973,64,64
"344",-0.778238953588854,0,0.778238953588854,64,64
"345",1.16017682858456,0,-1.16017682858456,0,0
"346",1.73047272509488,0,-1.73047272509488,0,0
"347",-0.011495352167429,0,0.011495352167429,65,65
"348",-0.153909163625936,0,0.153909163625936,65,65
"349",-0.594942180728501,0,0.594942180728501,65,65
"350",-0.401632168946654,0,0.401632168946654,65,65
"351",0.822844460364806,0,-0.822844460364806,0,0
"352",-0.324309211633613,0,0.324309211633613,66,66
"353",-1,0,1,66,66
"354",-2.15149134130079,0,2.15149134130079,66,66
"355",1.12082925335747,0,-1.12082925335747,0,0
"356",1.21754323228358,0,-1.21754323228358,0,0
"357",-0.369038227853366,0,0.369038227853366,67,67
"358",1.36381549928606,0,-1.36381549928606,0,0
"359",2.24305807372738,0,-2.24305807372738,0,0
"360",1.84865214355584,0,-1.84865214355584,0,0
"361",1.07785481297568,0,-1.07785481297568,0,0
"362",0.975915879143399,0,-0.975915879143399,0,0
"363",-0.713338886075153,0,0.713338886075153,68,68
"364",-0.814150613277984,0,0.814150613277984,68,68
"365",-1,0,1,68,68
"366",-1.13113910421917,0,1.13113910421917,68,68
"367",-0.887972601520796,0,0.887972601520796,68,68
"368",-0.804252238327546,0,0.804252238327546,68,68
"369",-0.171296813979333,0,0.171296813979333,68,68
"370",0.886985899762867,0,-0.886985899762867,0,0
"371",1.56621016212526,0,-1.56621016212526,0,0
"372",1.69072201056914,0,-1.69072201056914,0,0
"373",-0.518182236642861,0,0.518182236642861,69,69
"374",-0.401632168946654,0,0.401632168946654,69,69
"375",-0.713338886075153,0,0.713338886075153,69,69
"376",-0.0790487076110916,0,0.0790487076110916,69,69
"377",-1.02846059473334,0,1.02846059473334,69,69
"378",1.10915755213483,0,-1.10915755213483,0,0
"379",0.941061345497668,0,-0.941061345497668,0,0
"380",0.237939179842949,0,-0.237939179842949,0,0
"381",0.793747004579463,0,-0.793747004579463,0,0
"382",0.99569091505961,0,-0.99569091505961,0,0
"383",-0.0373793664758283,0,0.0373793664758283,70,70
"384",-1.16030872154159,0,1.16030872154159,70,70
"385",-0.594942180728501,0,0.594942180728501,70,70
"386",-0.401632168946654,0,0.401632168946654,70,70
"387",-0.713338886075153,0,0.713338886075153,70,70
"388",0.309532946189867,0,-0.309532946189867,0,0
"389",-0.413115574099414,0,0.413115574099414,71,71
"390",-1.51305778016041,0,1.51305778016041,71,71
"391",-2.09545844180056,0,2.09545844180056,71,71
"392",-0.231954232365015,0,0.231954232365015,71,71
"393",0.278420710653739,0,-0.278420710653739,0,0
"394",0.754203548617745,0,-0.754203548617745,0,0
"395",0.500920378526919,0,-0.500920378526919,0,0
